group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,24,0.5822604645144595,1.0351297146923724,0.6888888888888889,0.0386678018848539,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,25,0.6469560716827327,1.0351297146923724,0.6777777777777778,0.01228379551983479,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,26,0.711651678851006,1.0351297146923724,0.6703703703703704,0.04287347001033418,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,27,0.7763472860192793,1.0351297146923724,0.6203703703703705,0.05171940756951462,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,28,0.8410428931875525,1.0351297146923724,0.5981481481481481,0.01717336758425133,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,29,0.9057385003558258,1.0351297146923724,0.5703703703703704,0.04405695279026045,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,30,0.9704341075240991,1.0351297146923724,0.5740740740740742,0.024845199749997684,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.6092592592592592,0.02143673500516708,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.6222222222222223,0.062360956446232345,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.625925925925926,0.027216552697590882,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.612962962962963,0.04699473163129453,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.6277777777777779,0.06963553954430803,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.6203703703703705,0.06029192813370267,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.5722222222222222,0.05838475100160908,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.5851851851851853,0.08830828901901012,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.5851851851851853,0.02951366194538742,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.5203703703703704,0.04913518207933927,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.5240740740740741,0.04920492687254232,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.5425925925925925,0.05091750772173156,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.524074074074074,0.04327156090943674,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.49259259259259264,0.050850111917577746,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,45,1.9408682150481982,1.0351297146923724,0.49444444444444446,0.023859442086528015,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,46,2.0055638222164713,1.0351297146923724,0.5351851851851852,0.037679611017362585,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,0,-0.9704341075240991,1.0351297146923724,0.4916666666666666,0.03986861137335367,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,1,-0.9057385003558258,1.0351297146923724,0.4916666666666667,0.0722222222222222,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,2,-0.8410428931875525,1.0351297146923724,0.4611111111111111,0.1091493483577139,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,3,-0.7763472860192793,1.0351297146923724,0.5000000000000001,0.03828902431136172,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,4,-0.711651678851006,1.0351297146923724,0.4916666666666667,0.033564016593318244,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,5,-0.6469560716827327,1.0351297146923724,0.4722222222222222,0.024845199749997656,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,6,-0.5822604645144595,1.0351297146923724,0.4916666666666666,0.028598972613852768,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,7,-0.5175648573461862,1.0351297146923724,0.45555555555555555,0.08579691784155832,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,8,-0.4528692501779129,1.0351297146923724,0.5277777777777777,0.07136240321480625,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,9,-0.38817364300963964,1.0351297146923724,0.5111111111111111,0.010393492741038724,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,10,-0.32347803584136636,1.0351297146923724,0.4805555555555555,0.05386310952684813,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,11,-0.2587824286730931,1.0351297146923724,0.4916666666666666,0.05996398095811916,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,12,-0.19408682150481982,1.0351297146923724,0.5583333333333333,0.02693155476342401,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,13,-0.12939121433654655,1.0351297146923724,0.45555555555555555,0.0752567621341337,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,14,-0.06469560716827327,1.0351297146923724,0.4833333333333333,0.05719794522770555,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,15,0.0,1.0351297146923724,0.5,0.027777777777777783,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,16,0.06469560716827327,1.0351297146923724,0.45833333333333337,0.040253824294970666,65,360,2,glm_clean,balanced_accuracy
