,NeuronID,Group,BrainRegion,DSI (VIS),DSI (AUD),RCI (VISpref congruent),RCI (VISpref incongruent),RCI (AUDpref congruent),RCI (AUDpref incongruent),RCI (VISnonpref congruent),RCI (VISnonpref incongruent),RCI (AUDnonpref congruent),RCI (AUDnonpref incongruent),pref_VIS,prefVIS_MST+,prefVIS_MST-,nonpref_VIS,nonprefVIS_MST+,nonprefVIS_MST-,pref_AUD,prefAUD_MST+,prefAUD_MST-,nonpref_AUD,nonprefAUD_MST+,nonprefAUD_MST-,pref_VIS_idx,prefVIS_MST+_idx,prefVIS_MST-_idx,nonpref_VIS_idx,nonprefVIS_MST+_idx,nonprefVIS_MST-_idx,pref_AUD_idx,prefAUD_MST+_idx,prefAUD_MST-_idx,nonpref_AUD_idx,nonprefAUD_MST+_idx,nonprefAUD_MST-_idx,NeuronType
3247,983,g2pre,V1,0.08960688348669764,0.039769790987359735,-0.7710716203998488,-0.6970865500995481,-0.5409680872408027,-0.028812556360723166,-0.024870972458296475,-0.27559468022293176,0.34706889571393496,-0.30159446729141065,0.3427451058536905,-0.04430316696128479,0.0611766691831639,0.2472198899651438,0.2352211130660032,0.1403952260244242,0.14872553422414111,-0.04430316696128479,0.1403952260244242,0.11401286273794116,0.2352211130660032,0.0611766691831639,7,5,2,6,1,4,3,5,4,0,1,2,V
3248,984,g2pre,V1,0.011345525685082734,0.13709627942666136,-0.5215144037306116,-0.2689805427183426,0.334910675076838,0.19767680537100274,-0.11930925846334102,-0.4873765917348199,0.06718971803364718,0.10485918966423587,0.8014714315376045,0.25204660230088066,0.4617022808358493,0.7889884085304834,0.6207889207728708,0.27192435951333405,-0.3092941662278949,0.6207889207728708,0.4617022808358493,-0.22030915233530474,0.25204660230088066,0.27192435951333405,6,1,4,7,5,2,3,5,4,0,1,2,V
3249,985,g2pre,V1,0.16979207549440054,0.05524972989272991,0.0823920203395785,-0.23151810569905124,0.2850877959567956,-0.9112547343146729,0.6667766223155781,-0.7271968829894784,0.37468648677362837,0.17411415472255184,0.1734877265707887,0.20464265245008942,0.10825839761195113,0.03346841957861701,-0.16740836050320046,-0.005286189010866986,-0.11384555215965922,0.20464265245008942,-0.005286189010866986,-0.07615024302407468,-0.16740836050320046,0.10825839761195113,6,1,4,7,5,2,0,1,2,3,5,4,M
3250,986,g2pre,V1,0.1085770970089069,0.18110222601199705,-0.5383312647396652,-0.3971055417800652,0.07828402478284477,0.06723727321980708,-0.34237024101234537,-0.5870150294534906,0.09817337706683775,-0.02512781947351553,0.8213379980788191,0.24649182103080644,0.35443287035871457,0.7397263770745854,0.3623933727147462,0.19249715369981424,-0.30977344861552153,0.3623933727147462,0.35443287035871457,-0.2024205750958833,0.24649182103080644,0.19249715369981424,6,1,4,7,5,2,3,5,4,0,1,2,V
3251,987,g2pre,V1,0.03407557659842479,0.017891838657841948,-0.5630991088378325,-0.29266849937638917,-0.4191041210006998,0.015286071902039521,0.09461368585464494,-0.025707779294400004,0.2659838900001897,0.025905572533532404,0.09278656990650021,-0.025934718311093643,0.050771612181579495,-0.06877177966345643,-0.0831452055813978,0.06532446305153124,-0.0633574224965532,-0.025934718311093643,0.06532446305153124,-0.04820750157095837,-0.0831452055813978,0.050771612181579495,6,1,4,7,5,2,0,1,2,3,5,4,
3252,988,g2pre,V1,0.17215197017883843,0.002027102354249269,-0.07295620605151508,-0.2671450403339432,0.8070079809148047,0.5570957547351589,0.5993664547054225,0.5138214696749449,0.7029852428707046,0.7770990703823599,-0.19640342541965003,-0.16969432267468412,-0.11359017305253419,-0.07578012755013117,-0.3025213324257758,-0.23595773343466048,0.032309875428240646,-0.3025213324257758,-0.11359017305253419,-0.029596097938276875,-0.16969432267468412,-0.23595773343466048,6,1,4,7,5,2,3,5,4,0,1,2,
3253,989,g2pre,V1,0.177740625041006,0.04181618151415142,-0.7529062731055703,-0.29164217428638955,0.5780538978552048,0.2328262661590722,0.6354920178970754,0.6442111968414237,-0.02859017368785897,0.7960725615851016,0.16471129550225097,0.023218085582611032,0.09033038520665151,-0.046854270007287674,-0.21022800148084467,-0.2165282175321224,-0.05621156914037915,-0.21022800148084467,0.09033038520665151,0.024584777748010486,0.023218085582611032,-0.2165282175321224,6,1,4,7,5,2,3,5,4,0,1,2,
3254,990,g2pre,V1,0.24567869363890246,0.019410866281879213,-0.1563801926864395,-0.304943311517307,-0.14342925816893956,0.3884657289906579,-0.4615920968298417,-0.45779376042358255,0.5781450961585592,-0.04718055740929194,-0.4597775735893507,-0.33542382556505795,-0.24489299643679072,-0.21934649337418688,0.08080085122345317,-0.08158289640513645,-0.10786039361600538,0.08080085122345317,-0.24489299643679072,-0.08966234221701685,-0.33542382556505795,-0.08158289640513645,7,5,2,6,1,4,0,1,2,3,5,4,V
3255,991,g2pre,V1,0.448971586637305,0.306327656607566,0.07205654876170481,-0.11352268200882568,-0.11585089524883219,0.24370627935463238,0.21070935165488813,0.03125213724211313,0.9759593828851725,0.8996920731435036,-0.5235120094829259,-0.6048153875892226,-0.4167688091143132,-0.13091345422125208,-0.20081087190812855,-0.13936007979937567,-0.2534357496832469,-0.20081087190812855,-0.4167688091143132,-0.007358519251017207,-0.6048153875892226,-0.13936007979937567,7,5,2,6,1,4,0,1,2,3,5,4,V
3256,992,g2pre,V1,0.2529958643229401,0.035166418197695844,-0.6528342433327262,-0.41147589919018107,-0.155545165170489,-0.32954621910046267,0.5388911231048812,0.5467099692476708,-0.49791549456556267,-0.007108979891490801,-0.2256668940513073,-0.04739968229972379,-0.09409328631136306,-0.040858114611888,-0.1363586628529334,-0.13941549318873114,0.18659209124029927,-0.1363586628529334,-0.09409328631136306,0.1414118894045669,-0.04739968229972379,-0.13941549318873114,6,1,4,7,5,2,3,5,4,0,1,2,A
3257,993,g2pre,V1,0.24095649555967924,0.20426332831899685,-0.022485926225757756,0.002090094987265942,0.3544817830699012,0.5658434262327671,-0.15930782683278735,-0.19725648071854554,0.6781134831969975,0.493113751883621,1.1306120070853414,1.0808844606630277,1.135348078902409,0.910863934638262,0.6605287766948952,0.6107213719480057,-0.3147944575501933,0.6605287766948952,1.135348078902409,-0.20732932402550197,1.0808844606630277,0.6107213719480057,7,5,2,6,1,4,0,1,2,3,5,4,V
3258,994,g2pre,V1,0.4775470585855463,0.37138378626349083,0.014625282485851564,-0.017650253819957204,0.5796991999942828,0.259018931775889,-0.05005671382067682,-0.16013782789389222,0.9845031283206397,0.9906326338341206,0.9153931631750377,0.9425663458416813,0.8836397751825626,0.5886056997381014,0.5324874602616744,0.42611114783966086,-0.2507828004326127,0.9425663458416813,0.42611114783966086,0.004158164189706553,0.5324874602616744,0.8836397751825626,6,1,4,7,5,2,0,1,2,3,5,4,V
3259,995,g2pre,V1,0.6456521391504486,0.300773312170161,0.2399547957007343,0.21852661403514664,-0.6568363360387204,0.4456610309692668,0.15503540096425553,0.5112771012147265,0.9853742766980188,0.9177279517756329,0.5471243039032733,0.8925908625326552,0.8531135384328702,0.04956563492750415,0.06775439240634484,-0.1532717399968144,0.3271265318979825,0.06775439240634484,0.8531135384328702,-0.006575479057274476,0.8925908625326552,-0.1532717399968144,6,1,4,7,5,2,3,5,4,0,1,2,M
3260,996,g2pre,V1,0.01226808760177054,0.2088401338467929,0.6311904273222814,0.7443294085331758,-0.42466031568897084,-0.438781361356009,0.8057406903273745,0.8682369621555458,-0.48207650274813274,-0.08032405750855066,-0.05010205844374876,-0.22159402623206875,-0.3418245855735003,0.038071980848944885,-0.3538987402774245,-0.5398136154726695,0.8763266376268277,-0.3538987402774245,-0.3418245855735003,0.6341077421096256,-0.22159402623206875,-0.5398136154726695,6,1,4,7,5,2,3,5,4,0,1,2,A
3261,997,g2pre,V1,0.13334051986950549,0.07278265943838776,-0.3200954235105349,-0.10044246775101143,-0.4580882543247025,0.1965473955262943,-0.27874351270903014,0.7370682794205973,-0.6657299955443909,-0.035727249930419105,-0.12779822851471798,-0.06582145418195201,-0.10446875910145587,-0.039922566839949554,-0.022517737166556365,-0.26374993605909364,-0.17710169597021647,-0.06582145418195201,-0.26374993605909364,-0.11221009881279612,-0.022517737166556365,-0.10446875910145587,6,1,4,7,5,2,0,1,2,3,5,4,
3262,998,g2pre,V1,0.01894612686477598,0.08027708328669997,0.8351837392638003,0.8101678317900739,0.5568226820281339,-0.03281889688305707,0.859801208549629,0.7187885641814792,0.8703829889738375,0.9105510305686803,0.028755130018004976,-0.3201804651661335,-0.2741980553052127,0.013964563183925789,0.18524632928470297,-0.08535261531757578,-0.09114507480996945,-0.3201804651661335,-0.08535261531757578,-0.01283751811634305,0.18524632928470297,-0.2741980553052127,7,5,2,6,1,4,3,5,4,0,1,2,M
3263,999,g2pre,V1,0.03902536624010641,0.08155516859335253,0.47513011856739884,-0.165397457772731,-0.02743829508286467,-0.737128806067541,0.921021959112075,0.907094615312799,0.05292064375176031,0.1985636336246518,0.03654125552524122,-0.10269803717528118,-0.026169119002394454,-0.006729976843287163,-0.16369655609230263,-0.13814810241866343,0.17293309992782616,-0.16369655609230263,-0.026169119002394454,0.09237466423809063,-0.10269803717528118,-0.13814810241866343,6,1,4,7,5,2,3,5,4,0,1,2,
3264,1000,g2pre,V1,0.0806637266059661,0.021700685815368544,-0.21343760500368358,-0.5380474857827957,0.4375903837526243,0.2298453748816534,-0.20181823604328467,-0.2720653083788154,0.45769908800628445,0.26410708386992887,0.2435514818440563,-0.15787250706111194,0.0731506799492121,-0.1723509415214136,-0.11446604353090209,-0.0986271920479491,0.061762388727503885,-0.15787250706111194,-0.0986271920479491,-0.04258426194395268,-0.11446604353090209,0.0731506799492121,7,5,2,6,1,4,3,5,4,0,1,2,V
3265,1001,g2pre,V1,0.14629202886696696,0.0572132075052007,0.20777640257106764,-0.6693723758348383,-0.19491555245535352,-0.6854524827247691,0.3155426256987609,0.2695869786914043,-0.6217163421568734,-0.8199401626298528,0.15175661557391604,-0.23135899993267608,-0.03005616361266166,-0.03686871242328926,0.07086250301121005,0.06408434111684587,-0.3433856759538766,-0.23135899993267608,0.06408434111684587,-0.30379022936030886,0.07086250301121005,-0.03005616361266166,6,1,4,7,5,2,0,1,2,3,5,4,
3266,1002,g2pre,V1,0.2639524431128542,0.20447045838431424,-0.09123486656512393,0.01543462488255919,0.0617130526161765,-0.18005425744017323,0.19203125298314555,0.5570985273783389,0.37993875338285327,0.8289949037271681,-0.27054096611556466,-0.22530273244063248,-0.2790232841675494,-0.039352211757458726,-0.058058020761442966,-0.13834966638045612,-0.19911087326094956,-0.22530273244063248,-0.13834966638045612,-0.02608777283862302,-0.058058020761442966,-0.2790232841675494,7,5,2,6,1,4,3,5,4,0,1,2,
3267,1003,g2pre,V1,0.019046610335866507,0.23955767540536485,-0.4258454905914992,0.23270440412927273,-0.674020054386852,-0.20492810616612336,0.3672419244550196,0.23373749326599277,0.4698969512262428,0.41736866822706414,-0.14125954196965243,-0.05688190168852709,-0.22694156000422522,-0.1197137293125232,-0.25867331603467825,-0.19274767460705927,-0.2921082889904471,-0.05688190168852709,-0.19274767460705927,-0.09328784126806099,-0.25867331603467825,-0.22694156000422522,6,1,4,7,5,2,0,1,2,3,5,4,
3268,1004,g2pre,V1,0.043768694883772816,0.07348290596370369,0.42415986186398263,0.1478802646987754,0.031069365730052416,-0.35727889906971,0.7977959632270207,-0.5526684360211727,0.18647990421781763,-0.8906343881793878,0.05372482887295193,0.13287150338988094,-0.07237207194336395,0.018292040849245614,0.16263452363653305,-0.005270028714196169,0.15283314331597908,0.16263452363653305,-0.07237207194336395,0.09110448291639531,0.13287150338988094,-0.005270028714196169,7,5,2,6,1,4,0,1,2,3,5,4,
3269,1005,g2pre,V1,0.23304182098108542,0.01868543683624786,-0.35786138696689457,-0.8555333910601094,0.36399618442558396,-0.5416026588786853,0.3103291412653952,-0.8297631954664444,0.46546835671442977,-0.7250062091271052,-0.20752709740242498,-0.09814047573033192,0.016157475887695043,-0.0613364713525305,-0.11653524984812892,-0.005706599034394148,0.05433802850668568,-0.11653524984812892,0.016157475887695043,0.0357968764897627,-0.09814047573033192,-0.005706599034394148,7,5,2,6,1,4,0,1,2,3,5,4,
3270,1006,g2pre,V1,0.22515253159981946,0.01183420016549022,-0.28327327720073564,-0.22717965186368844,0.3686596580183076,0.11971177230118182,-0.6392289789494988,-0.18556773427421788,-0.3456322870513832,0.4893895223890313,-0.3658551304293461,-0.20433539239896853,-0.23039844967806627,-0.17452772256846902,0.03841107342611528,0.11989277745519532,-0.09425657851486297,-0.20433539239896853,0.11989277745519532,0.07898797504781653,0.03841107342611528,-0.23039844967806627,7,5,2,6,1,4,3,5,4,0,1,2,
3271,1007,g2pre,V1,0.10289370062784937,0.016695367465371414,-0.555588764450451,-0.8655292278297221,0.497888152590394,0.4906036899395286,-0.29566755629398456,-0.10641223448325564,0.7123427175847333,0.3892916633103549,0.1771938591097537,-0.05062195334547662,0.012772458722632716,0.061481737859551536,0.033421831440907886,0.04965538796636863,-0.016969145840310826,-0.05062195334547662,0.04965538796636863,-0.005614549649963365,0.033421831440907886,0.012772458722632716,7,5,2,6,1,4,3,5,4,0,1,2,
3272,1008,g2pre,V1,0.6575422480275658,0.04749256804262719,-0.628210996793358,-0.8474473218082946,-0.014368876458807306,-0.6499426824032165,-0.46761200417205984,-0.7117630355119167,-0.33070961246645514,-0.44231352818222075,1.3501980438375614,0.30830696134503127,0.11149239561267194,0.3997874059653362,0.14502607992717348,0.06731861007943311,-0.31729617553104594,0.30830696134503127,0.06731861007943311,-0.28834658649231776,0.14502607992717348,0.11149239561267194,7,5,2,6,1,4,3,5,4,0,1,2,V
3273,1009,g2pre,V1,0.010663765469756224,0.19149828524795104,0.8258914835188677,0.793548820560697,0.015074182267255919,-0.3197611606858433,0.7362416592892088,0.7476915676892006,0.15266128578532656,0.40671502643134666,-0.0368893693867049,-0.3868620947262238,-0.32047714687047574,0.027931546028197602,-0.1838649488460579,-0.19347640116074838,0.3753720384720689,-0.3868620947262238,-0.19347640116074838,0.13516189991426594,-0.1838649488460579,-0.32047714687047574,7,5,2,6,1,4,3,5,4,0,1,2,A
3274,1010,g2pre,V1,0.09479023343769602,0.10226598115778786,0.12480624499814107,-0.1889681496990507,0.30889806917095464,-0.08174501492877334,-0.35011599750896927,-0.03777817838624259,-0.009146396800986058,0.3826499276374274,-0.2216905445972059,-0.28491851957906905,-0.15122195882573236,-0.13772877453766708,-0.06629632373801216,-0.12770130947476988,-0.1504377946976173,-0.28491851957906905,-0.12770130947476988,-0.06752026334199965,-0.06629632373801216,-0.15122195882573236,7,5,2,6,1,4,3,5,4,0,1,2,
3275,1011,g2pre,V1,0.03659171599854032,0.13720190195480542,-0.5010706817623819,-0.3512648327801698,0.21133216236893865,-0.3409040031902879,0.27398583463801873,-0.3249645407923993,0.2177623874213096,0.3421090616436881,-0.17346617064751127,-0.05765708391348988,-0.08328019977435787,-0.1482997384430049,-0.2602315148530367,-0.07555491408122607,-0.1694301798288177,-0.2602315148530367,-0.08328019977435787,-0.03703640392789841,-0.05765708391348988,-0.07555491408122607,6,1,4,7,5,2,3,5,4,0,1,2,
3276,1012,g2pre,V1,0.14710939918291638,0.026831932539369364,-0.6489393446866875,0.236757765472089,-0.6897288797238962,-0.8520723910453677,-0.031529800388692054,-0.7298268517310573,-0.3042345123559367,0.21655153932710985,0.24746823990375688,0.05268620871336669,0.4009975517117285,-0.14673183593601474,-0.13776180812686067,-0.022917323792519397,-0.2869277951067912,0.05268620871336669,-0.022917323792519397,-0.2582388862833693,-0.13776180812686067,0.4009975517117285,6,1,4,7,5,2,0,1,2,3,5,4,V
3277,1013,g2pre,V1,0.28615269098438223,0.1605415194666597,-0.29429282834304127,-0.28242215883416893,0.03363327199112639,0.18400301181747974,-0.08368300246335951,0.16988263244577992,0.05177041333779004,0.16615733999596444,0.6434613371799895,0.350844314661953,0.3600480497210458,0.33771580765665754,0.285558354416538,0.4759421661589529,-0.328012150525373,0.350844314661953,0.4759421661589529,-0.2574467554349922,0.285558354416538,0.3600480497210458,6,1,4,7,5,2,0,1,2,3,5,4,V
3278,1014,g2pre,V1,0.16284103209232118,0.0003559981649184282,-0.24332939451642943,-0.9047620247107266,-0.5264682630160965,-0.9189110995985204,0.055304853553459175,0.3409477910002743,-0.3200325386405574,-0.27724933366813787,-0.2701643477582966,-0.1644177492303653,0.01350819952416623,-0.08876994919758642,0.09916358583007513,0.1806167488071641,0.31966192504986796,0.09916358583007513,0.01350819952416623,0.3191870070962061,-0.1644177492303653,0.1806167488071641,7,5,2,6,1,4,0,1,2,3,5,4,A
3279,1015,g2pre,V1,0.16402161507250776,0.1956192676719523,0.07962789014655716,0.15552363399712732,-0.35843120354182983,-0.6603001315809923,-0.7047623639209288,0.26155037078846666,-0.9276052076352148,-0.001217399408823256,-0.21642253503404543,-0.2538710184472913,-0.29613777747873654,0.06437727628846296,0.011149116892104625,-0.10998065888228299,0.5375359821699637,-0.2538710184472913,-0.10998065888228299,0.29685969224781533,0.011149116892104625,-0.29613777747873654,7,5,2,6,1,4,3,5,4,0,1,2,A
3280,1016,g2pre,V1,0.23234938891764909,0.03509087356833849,-0.25395672188765955,-0.27543831181034023,-0.5037010381093915,0.01091621951391891,-0.42232845174663625,-0.3853101556833602,0.09332753238712324,-0.42225189031522314,0.38473655782966226,0.22889954477919688,0.21856436902358914,-0.17377930894550325,-0.07057959244903779,-0.0771093577296928,-0.2138441032208901,-0.07057959244903779,0.21856436902358914,-0.18982135632063674,0.22889954477919688,-0.0771093577296928,6,1,4,7,5,2,3,5,4,0,1,2,V
3281,1017,g2pre,V1,0.010428654918011815,0.029153473231970387,-0.4385959093034805,-0.9797671326094404,0.567540613086938,-0.9397461250060988,0.10297026359183213,0.06688693458278287,0.34726904692583227,0.7086781715965104,-0.19785851568888022,0.0772131905620803,-0.0020220787809269304,-0.19189978683045059,-0.235956234083291,-0.2194111120146912,-0.06509655155219612,-0.235956234083291,-0.0020220787809269304,0.037408593020439605,0.0772131905620803,-0.2194111120146912,7,5,2,6,1,4,0,1,2,3,5,4,
3282,1018,g2pre,V1,0.10001707784462727,0.08120131663108796,0.2194540071379827,-0.1499138198013564,0.38216430582826405,0.2337264006406006,0.44962622168330146,0.40130679948946213,0.9490995972557712,0.9144314850707469,-0.11370760369225827,-0.17764640935014595,-0.08405957108941513,0.044344580479047685,0.11679892681039564,0.1037933320318433,-0.052209817400233796,0.11679892681039564,-0.08405957108941513,0.004639205607922547,-0.17764640935014595,0.1037933320318433,7,5,2,6,1,4,0,1,2,3,5,4,
3283,1019,g2pre,V1,0.05389154705776241,0.06349860912121574,0.12865935621955463,-0.5244813201798794,0.08804430373154731,-0.2906617944873557,0.014882941008594767,0.017718034235441972,0.9831571774279146,0.9682047442716142,-0.1055327610076947,-0.13669801695722286,-0.03291794955298633,0.06936439524888034,-0.07146028059197426,0.07186673321816964,-0.059895180480510936,-0.07146028059197426,-0.03291794955298633,-0.0011609672051070196,-0.13669801695722286,0.07186673321816964,7,5,2,6,1,4,0,1,2,3,5,4,
3284,1020,g2pre,V1,0.13505451586022676,0.09602027238503442,-0.3934510539730198,-0.1007452765756938,0.49708678790535166,0.2518062870123564,0.4787405600840351,0.2589652085722125,0.43144392430477335,0.668594269720468,-0.19802866509060948,-0.08619899332048206,-0.16177967441307015,-0.10146511769843874,-0.28784243216500927,-0.17238199143105573,-0.09669430209839826,-0.28784243216500927,-0.16177967441307015,-0.03423743014940324,-0.08619899332048206,-0.17238199143105573,7,5,2,6,1,4,0,1,2,3,5,4,
3285,1021,g2pre,V1,0.22067523341260617,0.13136576370505917,-0.1367795776087971,-0.05968979949904166,0.01216809675855596,-0.25555367882858304,-0.13322390773810144,-0.15544539139352406,-0.028861548686829087,0.2911578141520741,-0.48600403209098836,-0.3690500903859342,-0.4312531356589365,-0.29216992668062713,-0.2234738480148681,-0.21355700573329822,-0.360176787180763,-0.3690500903859342,-0.21355700573329822,-0.236756817782964,-0.2234738480148681,-0.4312531356589365,7,5,2,6,1,4,3,5,4,0,1,2,V
3286,1022,g2pre,V1,0.12931283880424732,0.18895211113827493,-0.3505963075969867,-0.529154632340782,-0.11246189750122981,-0.6525210414086487,0.20336841387252452,0.2904552002306201,-0.40360348608510854,0.1083365983232934,0.38288979960074443,0.18410390154744122,0.11789644072163383,0.2961283293285804,0.4473228078980937,0.5385711270689004,0.5606853139813014,0.4473228078980937,0.11789644072163383,0.43328368289344876,0.18410390154744122,0.5385711270689004,7,5,2,6,1,4,0,1,2,3,5,4,M
3287,1023,g2pre,V1,0.10613138238337713,0.24531803336705485,0.14721945568430492,0.1901479995768206,0.278506617000196,0.41879000149046325,0.14167100898175497,-0.0648523229887255,0.7261901882522488,0.5349667279740723,0.3947449579708242,0.5310382592989441,0.5801120721150544,0.31659955279517904,0.4211118751261674,0.27803605246241714,-0.23764400384493506,0.4211118751261674,0.5801120721150544,-0.0842337575540949,0.5310382592989441,0.27803605246241714,7,5,2,6,1,4,0,1,2,3,5,4,V
3288,1024,g2pre,V1,0.03231869944586374,0.10169358730313433,-0.49180072245729034,-0.8665836690916238,-0.6307982347825071,-0.873318494474174,-0.4647491146935184,0.4589207704083477,0.3074143070720975,0.8145401403956494,0.08498732508757335,0.02895192136564253,-0.006074572104458311,-0.05565234672037784,-0.020336566550988016,-0.15005633207100053,0.0898284893447115,-0.020336566550988016,-0.006074572104458311,0.015336903085849377,0.02895192136564253,-0.15005633207100053,6,1,4,7,5,2,3,5,4,0,1,2,
3289,1025,g2pre,V1,0.250821131378998,0.0354836485332027,-0.09258894980258922,-0.014344799647182016,0.656448327604295,0.5789614504075533,0.263743286153445,0.23014703840158549,0.7604826557401918,0.8228994265398487,-0.4216053384260473,-0.35014937958061687,-0.4096807066597926,-0.1704386010918965,-0.29254828347298373,-0.27234361731516593,0.0726218880109711,-0.35014937958061687,-0.27234361731516593,-0.0398018053155733,-0.29254828347298373,-0.4096807066597926,7,5,2,6,1,4,3,5,4,0,1,2,
3290,1026,g2pre,V1,0.013504010118572472,0.14797457878166628,-0.36542528410493225,0.6068490323043755,-0.8716956227184858,-0.5710562479976128,-0.38514185696351877,0.4046408221052767,-0.8589494184383757,-0.05794702373368458,0.05375807707072135,-0.024983803128107704,-0.21971487092080216,-0.042176902302928254,-0.01872213426995771,-0.09950866791729383,-0.36446203897734836,-0.024983803128107704,-0.09950866791729383,-0.24674482180605242,-0.01872213426995771,-0.21971487092080216,6,1,4,7,5,2,0,1,2,3,5,4,
3291,1027,g2pre,V1,0.6278981413850327,0.06666679343327446,-0.03378635748707293,0.020226187034842972,0.632894438262141,0.4952485953243548,0.06807253074813668,0.19035975542769284,0.47735336915587434,0.7169549278708653,0.8925810383917402,0.8342381093505951,0.9294334440947036,0.3778962640519474,0.4331030390490043,0.5555955345222978,-0.1875525095683586,0.8342381093505951,0.5555955345222978,-0.15321983818715673,0.4331030390490043,0.9294334440947036,6,1,4,7,5,2,0,1,2,3,5,4,V
3292,1028,g2pre,V1,1.283907186356929,0.219433702786829,0.04714444676567612,0.04257548242328723,0.7717357914973906,0.9271417078125502,0.09421265716484338,0.03959764087007621,0.9821765674226696,0.9332798164216194,1.5747288719481256,1.7305546342516271,1.7147813568766797,0.4165429052370711,0.5031937383182967,0.45089125145208575,0.06482971160368095,0.5031937383182967,1.7147813568766797,-0.01556088612482993,1.7305546342516271,0.45089125145208575,6,1,4,7,5,2,3,5,4,0,1,2,V
3293,1029,g2pre,V1,0.38722683729326773,0.0616677526658144,-0.6588701812128499,-0.4123382438099039,-0.3778134290048755,0.06808577387668058,0.3386865389505652,0.6310018366745093,0.13323615770856154,0.3894872288706616,-0.3682267021941464,-0.07572208459388882,-0.15321595335672672,0.02982170605130952,-0.06036761507330698,0.13181436163287566,-0.13368226606364875,-0.06036761507330698,-0.15321595335672672,0.05791658211967812,-0.07572208459388882,0.13181436163287566,7,5,2,6,1,4,0,1,2,3,5,4,
3294,1030,g2pre,V1,0.19452149888918122,0.006429655877751175,0.05828025554568586,-0.9823517453289722,0.611035462330989,-0.2271700195308539,0.13011873373595909,-0.05255902213373317,0.024690332666946584,-0.9269176069149341,0.19414980606899485,0.21818052301738586,0.0017284547154206773,-0.036854829351365276,0.04788048058271136,0.033174173443468354,0.05267698213238026,0.21818052301738586,0.033174173443468354,0.045573081056917916,0.04788048058271136,0.0017284547154206773,6,1,4,7,5,2,0,1,2,3,5,4,V
3295,1031,g2pre,V1,0.06668937799275318,0.09695132655136615,0.2835731080670318,0.5085829055386448,0.24554165639784248,0.3332173187006642,0.3391580657699038,0.589725013617015,0.4464675260443391,0.7521362461423182,-0.11187764687360784,-0.2004435351851906,-0.34344899167663434,-0.06265254687806118,-0.12696177277328957,-0.24276479006665835,-0.12141408259193219,-0.2004435351851906,-0.24276479006665835,-0.048585580329745484,-0.12696177277328957,-0.34344899167663434,6,1,4,7,5,2,0,1,2,3,5,4,
3296,1032,g2pre,V1,0.18693249900599843,0.06173790063007145,-0.2869640626501823,-0.12916843644957282,0.06625415780611116,0.3529620499132619,-0.309405206286849,-0.29148060148495475,0.2654782504603817,0.1533658150816493,0.9509873887954885,0.5268897585075474,0.7334156782715714,0.759411463245049,0.4005220082256397,0.416620855586332,-0.3507472933632805,0.4005220082256397,0.7334156782715714,-0.305822709392813,0.5268897585075474,0.416620855586332,6,1,4,7,5,2,3,5,4,0,1,2,V
3297,1033,g2pre,V1,0.27655219000366177,0.24683927202212472,-0.7956649528938278,-0.6492120701101285,-0.9465403515208579,-0.5363775166009035,-0.8635899004385511,0.41605480674601686,-0.06450780974090742,0.6640230367374959,0.37337324471702055,0.04248745815553471,0.07941660746019281,0.09874413163409575,-0.007227822400274888,-0.23945244151980857,-0.2631750929161206,-0.007227822400274888,0.07941660746019281,-0.04834698941749622,0.04248745815553471,-0.23945244151980857,6,1,4,7,5,2,3,5,4,0,1,2,V
3298,1034,g2pre,V1,0.3767369205203609,0.13538014671157417,0.30021371857268253,-0.053100944422400036,-0.6858260757870264,0.4629861336784626,-0.3709176803960904,0.4477130541879499,0.9231620235502693,0.651150520747168,0.2881858515543104,0.5354537630049028,0.2591232228143832,0.03862894916381142,0.017725928617983045,0.10125829407715888,-0.09511557254980267,0.017725928617983045,0.2591232228143832,0.02139350877766277,0.5354537630049028,0.10125829407715888,7,5,2,6,1,4,0,1,2,3,5,4,V
3299,1035,g2pre,V1,0.019542353938902062,0.1785335784921472,0.17676338326362917,-0.09064073450441035,-0.37159437554645075,0.1034361499228968,0.8309515866389896,0.6980337814111903,0.9213274360678736,0.4671215895013519,0.05301956599256712,-0.0757880329763836,0.0442068887238145,0.03620464437557085,0.3921299806676613,0.20358803538024692,0.165419333817278,-0.0757880329763836,0.20358803538024692,0.016056540074666507,0.3921299806676613,0.0442068887238145,7,5,2,6,1,4,3,5,4,0,1,2,M
3300,1036,g2pre,V1,0.002312080598621941,0.12466825060111215,-0.6766203615215771,-0.8711064550880407,-0.7032503247711656,-0.46794629151795425,-0.6077560343931917,-0.42511456968095085,-0.5316673795206359,-0.8402694589526849,0.27014856600412845,0.05210514414282637,-0.01860952712255816,0.2687092496447607,0.0655569498239646,-0.10839622013500344,0.29906723104273153,0.05210514414282637,-0.10839622013500344,0.21440198089012263,0.0655569498239646,-0.01860952712255816,6,1,4,7,5,2,0,1,2,3,5,4,
3301,1037,g2pre,V1,0.008036024335991819,0.05230541782995264,-0.45975090364734966,0.07515889684516432,-0.14462094370491618,0.6556598822388349,0.5662588013965064,0.42722815600181846,0.8261309789995804,0.5593044599675135,-0.19777674655488922,-0.0731965353396067,-0.22992212167280826,0.18900154690443197,0.6824930102783111,0.47095249547699497,-0.09794755522684685,-0.0731965353396067,0.47095249547699497,-0.06498131453951225,0.6824930102783111,-0.22992212167280826,6,1,4,7,5,2,0,1,2,3,5,4,V
