,Group,Region,Predictor,FR
5249,g2pre,V1,Motordrive,0.1017938018315033
5250,g2pre,V1,Motordrive,0.048615073112092094
5251,g2pre,V1,Motordrive,-0.021074028187899076
5252,g2pre,V1,Motordrive,-0.002675045527637805
5253,g2pre,V1,Motordrive,-0.060403924179167685
5254,g2pre,V1,Motordrive,0.17975255659401845
5255,g2pre,V1,Motordrive,0.13962023903556617
5256,g2pre,V1,Motordrive,0.11013171049194595
5257,g2pre,V1,Motordrive,0.12586431551024063
5258,g2pre,V1,Motordrive,0.19481832863787704
5259,g2pre,V1,Motordrive,-0.03388927626547448
5260,g2pre,V1,Motordrive,0.12142016524066215
5261,g2pre,V1,Motordrive,0.2389378888407015
5262,g2pre,V1,Motordrive,0.10353288205930287
5263,g2pre,V1,Motordrive,-0.09442438125895905
5264,g2pre,V1,Motordrive,0.059825741385361404
5265,g2pre,V1,Motordrive,0.08742164665789055
5266,g2pre,V1,Motordrive,0.09027409649922578
5267,g2pre,V1,Motordrive,0.04985772517682703
5268,g2pre,V1,Motordrive,-0.009460960241580338
5269,g2pre,V1,Motordrive,0.07770916998784923
5270,g2pre,V1,Motordrive,0.20652707623570118
5271,g2pre,V1,Motordrive,0.19028929864464103
5272,g2pre,V1,Motordrive,0.013896582771569757
5273,g2pre,V1,Motordrive,0.2746404133629723
5274,g2pre,V1,Motordrive,-0.01863479145066235
5275,g2pre,V1,Motordrive,0.012054472342726127
5276,g2pre,V1,Motordrive,-0.00021466822245420255
5277,g2pre,V1,Motordrive,-0.008254973027634078
5278,g2pre,V1,Motordrive,0.07110724727454906
5279,g2pre,V1,Motordrive,0.1656619697873651
5280,g2pre,V1,Motordrive,0.013641969207207208
5281,g2pre,V1,Motordrive,0.15614402995523666
5282,g2pre,V1,Motordrive,0.04936809510760646
5283,g2pre,V1,Motordrive,-0.015839221300216234
5284,g2pre,V1,Motordrive,0.00349728781430156
5285,g2pre,V1,Motordrive,-0.023952198210568185
5286,g2pre,V1,Motordrive,0.007131928707555519
5287,g2pre,V1,Motordrive,0.28206588063983573
5288,g2pre,V1,Motordrive,0.14382627687191496
5289,g2pre,V1,Motordrive,-0.030014651503758
5290,g2pre,V1,Motordrive,0.07386024238792928
5291,g2pre,V1,Motordrive,0.010453180598876628
5292,g2pre,V1,Motordrive,-0.037650831319491526
5293,g2pre,V1,Motordrive,0.14826833469821224
5294,g2pre,V1,Motordrive,0.11742440278965256
5295,g2pre,V1,Motordrive,0.16580262895856432
5296,g2pre,V1,Motordrive,-0.04946716069481472
5297,g2pre,V1,Motordrive,-0.020307078741927775
5298,g2pre,V1,Motordrive,0.14193962976703625
5299,g2pre,V1,Motordrive,0.13414258757774136
5300,g2pre,V1,Motordrive,0.138678007459524
5301,g2pre,V1,Motordrive,0.07499789117811514
5302,g2pre,V1,Motordrive,0.014090125092280243
5303,g2pre,V1,Motordrive,-0.005381737570157625
5304,g2pre,V1,Motordrive,-0.031188834078013376
5305,g2pre,V1,Motordrive,0.047372638121889486
5306,g2pre,V1,Motordrive,-0.026302033347711598
5307,g2pre,V1,Motordrive,0.09217627705916309
5308,g2pre,V1,Motordrive,0.011182456572795924
5309,g2pre,V1,Motordrive,0.2639378026212772
5310,g2pre,V1,Motordrive,0.02721291838502686
5311,g2pre,V1,Motordrive,-0.10103336437112931
5312,g2pre,V1,Motordrive,0.10428157090611533
5313,g2pre,V1,Motordrive,0.010227904286321653
5314,g2pre,V1,Motordrive,0.05170605517374739
5315,g2pre,V1,Motordrive,0.10785792028564647
5316,g2pre,V1,Motordrive,0.15507569562006787
5317,g2pre,V1,Motordrive,-0.09701054003735148
5318,g2pre,V1,Motordrive,-0.04868004490216699
5319,g2pre,V1,Motordrive,0.09083815040360019
5320,g2pre,V1,Motordrive,0.08646447588847887
5321,g2pre,V1,Motordrive,0.01404142614495973
5322,g2pre,V1,Motordrive,0.10265932428141124
5323,g2pre,V1,Motordrive,0.05389234380668861
5324,g2pre,V1,Motordrive,0.060671306619910166
5325,g2pre,V1,Motordrive,-0.03472952619678132
5326,g2pre,V1,Motordrive,0.15606673780679284
5327,g2pre,V1,Motordrive,0.11119993907326567
5328,g2pre,V1,Motordrive,0.09616223610655363
5329,g2pre,V1,Motordrive,-0.027871743904714183
5330,g2pre,V1,Motordrive,0.019802360173937376
5331,g2pre,V1,Motordrive,0.01929224991657535
5332,g2pre,V1,Motordrive,0.13937795942625625
5333,g2pre,V1,Motordrive,0.10385466539921448
5334,g2pre,V1,Motordrive,0.12256156408351909
5335,g2pre,V1,Motordrive,0.01510928973686076
5336,g2pre,V1,Motordrive,-0.02825209720298183
5337,g2pre,V1,Motordrive,0.1073624892933619
5338,g2pre,V1,Motordrive,0.2967266856181804
5339,g2pre,V1,Motordrive,0.16053216311257165
5340,g2pre,V1,Motordrive,0.045727770112561524
5341,g2pre,V1,Motordrive,0.07206008890486554
5342,g2pre,V1,Motordrive,0.13710673762264824
5343,g2pre,V1,Motordrive,0.25544811855165417
5344,g2pre,V1,Motordrive,0.207160343849312
5345,g2pre,V1,Motordrive,0.02857630203623538
5346,g2pre,V1,Motordrive,0.030020881924096916
5347,g2pre,V1,Motordrive,0.0341679243376019
5348,g2pre,V1,Motordrive,0.13609678857507534
5349,g2pre,V1,Motordrive,0.07723323704773664
5350,g2pre,V1,Motordrive,0.1166352831249361
5351,g2pre,V1,Motordrive,0.13265711510847766
5352,g2pre,AM/PM,Adrive,0.1358281006987134
5353,g2pre,AM/PM,Adrive,0.044852938014687184
5354,g2pre,AM/PM,Adrive,0.07910103342663534
5355,g2pre,AM/PM,Adrive,0.1988950976353689
5356,g2pre,AM/PM,Adrive,0.15191897080217814
5357,g2pre,AM/PM,Adrive,0.13585035300843654
5358,g2pre,AM/PM,Adrive,0.061260093789544307
5359,g2pre,AM/PM,Adrive,0.088315797678451
5360,g2pre,AM/PM,Adrive,0.10279015647664169
5361,g2pre,AM/PM,Adrive,0.17930109813446912
5362,g2pre,AM/PM,Adrive,0.5042803354173968
5363,g2pre,AM/PM,Adrive,0.11916462247385427
5364,g2pre,AM/PM,Adrive,0.5263502151818844
5365,g2pre,AM/PM,Adrive,0.01232499881359553
5366,g2pre,AM/PM,Adrive,0.22764956445065743
5367,g2pre,AM/PM,Adrive,0.18260979208196745
5368,g2pre,AM/PM,Adrive,-0.07493123087410009
5369,g2pre,AM/PM,Adrive,0.6269391290535241
5370,g2pre,AM/PM,Adrive,0.1329212772295059
5371,g2pre,AM/PM,Adrive,-0.10519780739496908
5372,g2pre,AM/PM,Adrive,0.22035584169670253
5373,g2pre,AM/PM,Adrive,0.14358154590802039
5374,g2pre,AM/PM,Adrive,-0.042655139612310294
5375,g2pre,AM/PM,Adrive,0.16546410809064116
5376,g2pre,AM/PM,Adrive,0.044025280272015535
5377,g2pre,AM/PM,Adrive,-0.13976511791007257
5378,g2pre,AM/PM,Adrive,0.1969375581988556
5379,g2pre,AM/PM,Adrive,0.1575860886933025
5380,g2pre,AM/PM,Adrive,-0.14511364889906306
5381,g2pre,AM/PM,Adrive,0.148911118717961
5382,g2pre,AM/PM,Adrive,0.11825891443755303
5383,g2pre,AM/PM,Adrive,-0.008931825086990973
5384,g2pre,AM/PM,Adrive,0.009822347485820997
5385,g2pre,AM/PM,Adrive,0.15624107455329825
5386,g2pre,AM/PM,Adrive,-0.0005886068876658718
5387,g2pre,AM/PM,Adrive,0.041839998486507185
5388,g2pre,AM/PM,Adrive,-0.09671900061539679
5389,g2pre,AM/PM,Adrive,-0.16358987838316372
5390,g2pre,AM/PM,Adrive,-0.17334250163919845
5391,g2pre,AM/PM,Adrive,0.008461610068861567
5392,g2pre,AM/PM,Adrive,0.5210659283886244
5393,g2pre,AM/PM,Adrive,-0.08189389065987701
5394,g2pre,AM/PM,Adrive,0.6094191363530972
5395,g2pre,AM/PM,Adrive,-0.011591802254033026
5396,g2pre,AM/PM,Adrive,0.10102169408736038
5397,g2pre,AM/PM,Adrive,0.14175710957740653
5398,g2pre,AM/PM,Adrive,-0.01904153757610632
5399,g2pre,AM/PM,Adrive,0.034222949426544406
5400,g2pre,AM/PM,Adrive,0.1751060571956894
5401,g2pre,AM/PM,Adrive,0.04450024250795642
5402,g2pre,AM/PM,Adrive,-0.1521076022433568
5403,g2pre,AM/PM,Adrive,-0.13976157315560966
5404,g2pre,AM/PM,Adrive,0.04504744682897487
5405,g2pre,AM/PM,Adrive,0.10646158186624975
5406,g2pre,AM/PM,Adrive,0.3635813913441352
5407,g2pre,AM/PM,Adrive,-0.014147314876874378
5408,g2pre,AM/PM,Adrive,-0.013166517032981566
5409,g2pre,AM/PM,Adrive,0.1161578011811259
5410,g2pre,AM/PM,Adrive,0.041110706826398495
5411,g2pre,AM/PM,Adrive,-0.01130664771814702
5412,g2pre,AM/PM,Adrive,-0.26295143386529485
5413,g2pre,AM/PM,Adrive,0.04068600662056784
5414,g2pre,AM/PM,Adrive,0.18210731948333805
5415,g2pre,AM/PM,Adrive,0.2595278609633631
5416,g2pre,AM/PM,Adrive,-0.15311637959423138
5417,g2pre,AM/PM,Adrive,0.0007358688804505495
5418,g2pre,AM/PM,Adrive,0.1210763252052232
5419,g2pre,AM/PM,Adrive,-0.038047705144534864
5420,g2pre,AM/PM,Adrive,-0.051791897345411175
5421,g2pre,AM/PM,Adrive,0.08788520066553394
5422,g2pre,AM/PM,Adrive,0.3172820452874379
5423,g2pre,AM/PM,Adrive,0.05582050575527664
5424,g2pre,AM/PM,Adrive,0.1618686786096213
5425,g2pre,AM/PM,Adrive,-0.10703884667842711
5426,g2pre,AM/PM,Adrive,0.2052299596076771
5427,g2pre,AM/PM,Adrive,0.09844408022530025
5428,g2pre,AM/PM,Adrive,-0.01958673085631572
5429,g2pre,AM/PM,Adrive,0.0004878818554817828
5430,g2pre,AM/PM,Adrive,0.27519840041865073
5431,g2pre,AM/PM,Adrive,-0.06825901107892915
5432,g2pre,AM/PM,Adrive,-0.09788671586217758
5433,g2pre,AM/PM,Adrive,0.07135821789287711
5434,g2pre,AM/PM,Adrive,-0.03871087558910435
5435,g2pre,AM/PM,Adrive,0.08875535341204938
5436,g2pre,AM/PM,Adrive,0.5916980184029884
5437,g2pre,AM/PM,Adrive,0.4240204645762909
5438,g2pre,AM/PM,Adrive,-0.13140641967759656
5439,g2pre,AM/PM,Adrive,0.024547366173879252
5440,g2pre,AM/PM,Adrive,-0.10555865304328721
5441,g2pre,AM/PM,Adrive,0.20261011478154028
5442,g2pre,AM/PM,Adrive,-0.03985935619742094
5443,g2pre,AM/PM,Adrive,0.10122397936094711
5444,g2pre,AM/PM,Adrive,0.10652642342381059
5445,g2pre,AM/PM,Adrive,0.10611600051352685
5446,g2pre,AM/PM,Adrive,0.08810299715790008
5447,g2pre,AM/PM,Adrive,0.12813015244964007
5448,g2pre,AM/PM,Adrive,-0.05178393435113296
5449,g2pre,AM/PM,Adrive,0.020929998642772247
5450,g2pre,AM/PM,Adrive,0.08731292598502151
5451,g2pre,AM/PM,Adrive,0.431371753528052
5452,g2pre,AM/PM,Adrive,-0.05313084496077233
5453,g2pre,AM/PM,Adrive,0.010468693587490908
5454,g2pre,AM/PM,Adrive,0.02186349810104341
5455,g2pre,AM/PM,Adrive,-0.116412491346323
5456,g2pre,AM/PM,Adrive,0.493617425731409
5457,g2pre,AM/PM,Adrive,-0.0433070430627032
5458,g2pre,AM/PM,Adrive,-0.04535285181930984
5459,g2pre,AM/PM,Adrive,-0.1260774280679002
5460,g2pre,AM/PM,Adrive,0.05802023517803145
5461,g2pre,AM/PM,Adrive,0.10257770372639406
5462,g2pre,AM/PM,Adrive,0.009591510478448449
5463,g2pre,AM/PM,Adrive,0.15162089028807088
5464,g2pre,AM/PM,Adrive,-0.18135453634922538
5465,g2pre,AM/PM,Adrive,0.07277471269733865
5466,g2pre,AM/PM,Adrive,0.5617921205412612
5467,g2pre,AM/PM,Adrive,0.02594863130111501
5468,g2pre,AM/PM,Adrive,0.05524507355802502
5469,g2pre,AM/PM,Adrive,0.06007023882424356
5470,g2pre,AM/PM,Adrive,0.21576489400069043
5471,g2pre,AM/PM,Adrive,0.3629467178494593
5472,g2pre,AM/PM,Adrive,0.021286941069818873
5473,g2pre,AM/PM,Adrive,0.14996096926517116
5474,g2pre,AM/PM,Adrive,-0.04805510024838316
5475,g2pre,AM/PM,Adrive,-0.12298297523548647
5476,g2pre,AM/PM,Adrive,-0.0382057991333353
5477,g2pre,AM/PM,Adrive,0.04307164104170155
5478,g2pre,AM/PM,Adrive,-0.12403488109853306
5479,g2pre,AM/PM,Adrive,0.02149983668621404
5480,g2pre,AM/PM,Adrive,0.15300456486718525
5481,g2pre,AM/PM,Adrive,0.15990678800381244
5482,g2pre,AM/PM,Adrive,-0.038277721064940755
5483,g2pre,AM/PM,Adrive,0.2861872037885238
5484,g2pre,AM/PM,Adrive,0.2206301119096194
5485,g2pre,AM/PM,Adrive,0.5060550562631702
5486,g2pre,AM/PM,Adrive,0.046456078446268194
5487,g2pre,AM/PM,Adrive,-0.018903104312229833
5488,g2pre,AM/PM,Adrive,-0.014967411723021705
5489,g2pre,AM/PM,Adrive,0.18213925641473003
5490,g2pre,AM/PM,Adrive,0.12624839974639368
5491,g2pre,AM/PM,Adrive,0.13533009968539275
5492,g2pre,AM/PM,Adrive,0.09758032690096137
5493,g2pre,AM/PM,Adrive,-0.10344832468290271
5494,g2pre,AM/PM,Adrive,-0.024887140357125907
5495,g2pre,AM/PM,Adrive,-0.04977888395517335
5496,g2pre,AM/PM,Adrive,0.09477476436443803
5497,g2pre,AM/PM,Adrive,-0.3358460972138029
5498,g2pre,AM/PM,Adrive,-0.03131729322710375
5499,g2pre,AM/PM,Adrive,-0.1473693441666145
5500,g2pre,AM/PM,Adrive,0.145735273633084
5501,g2pre,AM/PM,Adrive,0.1271951937495158
5502,g2pre,AM/PM,Adrive,0.04178811286151852
5503,g2pre,AM/PM,Adrive,0.08521819241629865
5504,g2pre,AM/PM,Adrive,0.2247816743385894
5505,g2pre,AM/PM,Adrive,0.23129895813667217
5506,g2pre,AM/PM,Adrive,0.5594823974711455
5507,g2pre,AM/PM,Adrive,-0.013799554538847247
5508,g2pre,AM/PM,Adrive,0.1417824395558575
5509,g2pre,AM/PM,Adrive,0.0907365036759553
5510,g2pre,AM/PM,Adrive,-0.07079815352038185
5511,g2pre,AM/PM,Adrive,-0.09001105607656135
5512,g2pre,AM/PM,Adrive,0.044581344794238004
5513,g2pre,AM/PM,Adrive,0.14375844229530535
5514,g2pre,AM/PM,Adrive,0.016983810710731358
5515,g2pre,AM/PM,Adrive,0.09605979390006805
5516,g2pre,AM/PM,Adrive,-0.05152607521665093
5517,g2pre,AM/PM,Adrive,0.1198121613593197
5518,g2pre,AM/PM,Adrive,-0.057642799835510725
5519,g2pre,AM/PM,Adrive,0.25809299726030216
5520,g2pre,AM/PM,Adrive,0.05908417282588349
5521,g2pre,AM/PM,Adrive,-0.01890513026305446
5522,g2pre,AM/PM,Adrive,0.11089440199299072
5523,g2pre,AM/PM,Adrive,-0.07639171699788826
5524,g2pre,AM/PM,Adrive,-0.05721004380282305
5525,g2pre,AM/PM,Adrive,0.0988114417178652
5526,g2pre,AM/PM,Adrive,0.036166816870891086
5527,g2pre,AM/PM,Adrive,0.09306970171829175
5528,g2pre,AM/PM,Adrive,-0.11592137467374011
5529,g2pre,AM/PM,Adrive,0.07305603590317165
5530,g2pre,AM/PM,Adrive,-0.15685297541953533
5531,g2pre,AM/PM,Adrive,0.1983934577906532
5532,g2pre,AM/PM,Adrive,0.04935248998035009
5533,g2pre,AM/PM,Adrive,0.134662604320205
5534,g2pre,AM/PM,Adrive,0.15097250486793715
5535,g2pre,AM/PM,Adrive,0.11330956961590347
5536,g2pre,AM/PM,Adrive,-0.06951668846519832
5537,g2pre,AM/PM,Adrive,-0.056650606661624706
5538,g2pre,AM/PM,Adrive,-0.11450824985550236
5539,g2pre,AM/PM,Adrive,0.047894983472734895
5540,g2pre,AM/PM,Adrive,-0.0626525515943879
5541,g2pre,AM/PM,Adrive,0.017550320315702597
5542,g2pre,AM/PM,Adrive,-0.125470169955389
5543,g2pre,AM/PM,Adrive,0.0784177357788777
5544,g2pre,AM/PM,Adrive,0.11428500671723876
5545,g2pre,AM/PM,Adrive,-0.01762250930606266
5546,g2pre,AM/PM,Adrive,-0.06732613284961911
5547,g2pre,AM/PM,Adrive,-0.06525669693362116
5548,g2pre,AM/PM,Adrive,0.18670107790302426
5549,g2pre,AM/PM,Adrive,-0.07546814256552672
5550,g2pre,AM/PM,Adrive,0.06872898883542564
5551,g2pre,AM/PM,Adrive,0.05419209875600627
5552,g2pre,AM/PM,Adrive,0.09848622233756643
5553,g2pre,AM/PM,Adrive,0.03603305549903687
5554,g2pre,AM/PM,Adrive,0.05312165236400877
5555,g2pre,AM/PM,Adrive,0.17455195172422996
5556,g2pre,AM/PM,Adrive,0.08172718582011157
5557,g2pre,AM/PM,Adrive,-0.009936502214777028
5558,g2pre,AM/PM,Adrive,-0.003424288725396127
5559,g2pre,AM/PM,Adrive,0.09376479321245997
5560,g2pre,AM/PM,Adrive,0.09665475889182341
5561,g2pre,AM/PM,Adrive,-0.07524947105230984
5562,g2pre,AM/PM,Adrive,-0.11188553108465538
5563,g2pre,AM/PM,Adrive,0.25515905353342666
5564,g2pre,AM/PM,Adrive,0.26951928992522417
5565,g2pre,AM/PM,Adrive,0.0013586875561228623
5566,g2pre,AM/PM,Adrive,0.04037019205842847
5567,g2pre,AM/PM,Adrive,0.05562468294372674
5568,g2pre,AM/PM,Adrive,-0.13721949512568055
5569,g2pre,AM/PM,Adrive,0.1864845685252674
5570,g2pre,AM/PM,Adrive,-0.0397050159340375
5571,g2pre,AM/PM,Adrive,-0.021606360820701137
5572,g2pre,AM/PM,Adrive,-0.1200654279066381
5573,g2pre,AM/PM,Adrive,-0.09872773154486922
5574,g2pre,AM/PM,Adrive,0.08181353714392622
5575,g2pre,AM/PM,Adrive,-0.005617254844032965
5576,g2pre,AM/PM,Adrive,-0.10715231541290762
5577,g2pre,AM/PM,Adrive,-0.06653752016484744
5578,g2pre,AM/PM,Adrive,-0.027996610090837745
5579,g2pre,AM/PM,Adrive,0.058132509057647413
5580,g2pre,AM/PM,Adrive,-0.16082350468107418
5581,g2pre,AM/PM,Adrive,-0.09627771127929247
5582,g2pre,AM/PM,Adrive,-0.0918127212410906
5583,g2pre,AM/PM,Adrive,-0.01632084510027761
5584,g2pre,AM/PM,Adrive,-0.01254204029104901
5585,g2pre,AM/PM,Adrive,-0.02421946382777951
5586,g2pre,AM/PM,Adrive,0.011516262303196531
5587,g2pre,AM/PM,Adrive,0.47784524736936373
5588,g2pre,AM/PM,Adrive,0.16061662248284772
5589,g2pre,AM/PM,Adrive,0.010665309340563053
5590,g2pre,AM/PM,Adrive,-0.04833677146408764
5591,g2pre,AM/PM,Adrive,-0.010546301530607895
5592,g2pre,AM/PM,Adrive,0.15464625377310862
5593,g2pre,AM/PM,Adrive,0.12394444513800104
5594,g2pre,AM/PM,Adrive,0.07061163207882634
5595,g2pre,AM/PM,Adrive,0.2941626665151345
5596,g2pre,AM/PM,Adrive,-0.09564042064152724
5597,g2pre,AM/PM,Adrive,-0.11824921041793246
5598,g2pre,AM/PM,Adrive,0.14712667698886694
5599,g2pre,AM/PM,Adrive,-0.17385104190286607
5600,g2pre,AM/PM,Adrive,0.18984458996079587
5601,g2pre,AM/PM,Adrive,-0.16540538553307377
5602,g2pre,AM/PM,Adrive,-0.09690472174356157
5603,g2pre,AM/PM,Adrive,0.058375792433832896
5604,g2pre,AM/PM,Adrive,-0.11071493632771937
5605,g2pre,AM/PM,Adrive,0.0660462593446404
5606,g2pre,AM/PM,Adrive,-0.129281315329995
5607,g2pre,AM/PM,Adrive,0.127398359967615
5608,g2pre,AM/PM,Adrive,-0.08160454650964655
5609,g2pre,AM/PM,Adrive,0.1448574567195581
5610,g2pre,AM/PM,Adrive,-0.15844659822493884
5611,g2pre,AM/PM,Adrive,-0.10366345295156545
5612,g2pre,AM/PM,Adrive,-0.10604169012862628
5613,g2pre,AM/PM,Adrive,0.15616433914467798
5614,g2pre,AM/PM,Adrive,-0.009826649816475408
5615,g2pre,AM/PM,Adrive,0.02620197917737442
5616,g2pre,AM/PM,Adrive,0.0053511029366672515
5617,g2pre,AM/PM,Adrive,-0.03782136354177062
5618,g2pre,AM/PM,Adrive,-0.10107027544098851
5619,g2pre,AM/PM,Adrive,0.14388666574959852
5620,g2pre,AM/PM,Adrive,0.1945717977680987
5621,g2pre,AM/PM,Adrive,-0.0584187602384791
5622,g2pre,AM/PM,Adrive,0.0143655162712182
5623,g2pre,AM/PM,Adrive,-0.10728752101889888
5624,g2pre,AM/PM,Adrive,-0.030335818242435173
5625,g2pre,AM/PM,Adrive,-0.12708219235063087
5626,g2pre,AM/PM,Adrive,-0.11634553895341523
5627,g2pre,AM/PM,Adrive,0.04054367946284021
5628,g2pre,AM/PM,Adrive,-0.1691027847110293
5629,g2pre,AM/PM,Adrive,-0.04725263176084215
5630,g2pre,AM/PM,Adrive,-0.14002288920545267
5631,g2pre,AM/PM,Adrive,-0.12982579041207828
5632,g2pre,AM/PM,Adrive,0.23056230159143185
5633,g2pre,AM/PM,Adrive,0.2572313791601296
5634,g2pre,AM/PM,Adrive,-0.12263296058534658
5635,g2pre,AM/PM,Adrive,-0.13023171164836897
5636,g2pre,AM/PM,Adrive,0.12295118364952591
5637,g2pre,AM/PM,Adrive,-0.09547849245843056
5638,g2pre,AM/PM,Adrive,-0.010374079584437626
5639,g2pre,AM/PM,Adrive,0.1374732776529866
5640,g2pre,AM/PM,Adrive,0.46083528148635494
5641,g2pre,AM/PM,Adrive,-0.24489588322328434
5642,g2pre,AM/PM,Adrive,-0.15224361547257143
5643,g2pre,AM/PM,Adrive,0.15431685124767552
5644,g2pre,AM/PM,Adrive,0.08268432559173086
5645,g2pre,AM/PM,Adrive,0.13714997218138605
5646,g2pre,AM/PM,Adrive,0.06587809946925019
5647,g2pre,AM/PM,Adrive,-0.10110730874832503
5648,g2pre,AM/PM,Adrive,0.20619022887684132
5649,g2pre,AM/PM,Adrive,0.10749291881108625
5650,g2pre,AM/PM,Adrive,0.19993192306566357
5651,g2pre,AM/PM,Adrive,0.11703140513502112
5652,g2pre,AM/PM,Adrive,0.1647449679695302
5653,g2pre,AM/PM,Adrive,-0.031061661995923372
5654,g2pre,AM/PM,Adrive,0.022280673326122102
5655,g2pre,AM/PM,Adrive,0.12805246850725147
5656,g2pre,AM/PM,Adrive,-0.02132465590008564
5657,g2pre,AM/PM,Adrive,-0.08474549240404802
5658,g2pre,AM/PM,Adrive,-0.008476331668546281
5659,g2pre,AM/PM,Adrive,0.28629028658463435
5660,g2pre,AM/PM,Adrive,0.12161217170257249
5661,g2pre,AM/PM,Adrive,0.011237905618462957
5662,g2pre,AM/PM,Adrive,0.019507414168151254
5663,g2pre,AM/PM,Adrive,0.018343215065941304
5664,g2pre,AM/PM,Adrive,0.09564143115071393
5665,g2pre,AM/PM,Adrive,0.033425838536337224
5666,g2pre,AM/PM,Adrive,-0.09877404199867458
5667,g2pre,AM/PM,Adrive,0.1336200582554232
5668,g2pre,AM/PM,Adrive,0.08561506387103042
5669,g2pre,AM/PM,Adrive,0.3256727520878155
5670,g2pre,AM/PM,Adrive,0.33037811986658583
5671,g2pre,AM/PM,Adrive,0.18803089240850232
5672,g2pre,AM/PM,Adrive,0.1748822565887524
5673,g2pre,AM/PM,Adrive,0.022779206496421307
5674,g2pre,AM/PM,Adrive,-0.0974923958383923
5675,g2pre,AM/PM,Adrive,0.11683874326008956
5676,g2pre,AM/PM,Adrive,0.17175995002538358
5677,g2pre,AM/PM,Adrive,0.014517463193342267
5678,g2pre,AM/PM,Adrive,0.02585233811554182
5679,g2pre,AM/PM,Adrive,-0.07571686829838498
5680,g2pre,AM/PM,Adrive,-0.12753361343648162
5681,g2pre,AM/PM,Adrive,0.11758122759544448
5682,g2pre,AM/PM,Adrive,-0.08771361015514853
5683,g2pre,AM/PM,Adrive,0.3026715008771604
5684,g2pre,AM/PM,Adrive,0.10857034775501047
5685,g2pre,AM/PM,Adrive,-0.0694923822076108
5686,g2pre,AM/PM,Adrive,0.08997756735368279
5687,g2pre,AM/PM,Adrive,0.08433984277554371
5688,g2pre,AM/PM,Adrive,-0.032760818866882056
5689,g2pre,AM/PM,Adrive,0.04441918809947357
5690,g2pre,AM/PM,Adrive,-0.07697841460508464
5691,g2pre,AM/PM,Adrive,0.17014707047853664
5692,g2pre,AM/PM,Adrive,0.11866942287352049
5693,g2pre,AM/PM,Adrive,0.13090402881370328
5694,g2pre,AM/PM,Adrive,-0.09912466214120728
5695,g2pre,AM/PM,Adrive,0.06750485561141842
5696,g2pre,AM/PM,Adrive,-0.13098391829897008
5697,g2pre,AM/PM,Adrive,0.10434774813698912
5698,g2pre,AM/PM,Adrive,0.01966229075767365
5699,g2pre,AM/PM,Adrive,0.1801022098925324
5700,g2pre,AM/PM,Adrive,0.16539261557843868
5701,g2pre,AM/PM,Adrive,0.15754547724699755
5702,g2pre,AM/PM,Adrive,0.08063195358378054
5703,g2pre,AM/PM,Adrive,0.10028778192208272
5704,g2pre,AM/PM,Adrive,0.03932467037146877
5705,g2pre,AM/PM,Adrive,0.2716757701087005
5706,g2pre,AM/PM,Adrive,-0.09588976311073644
5707,g2pre,AM/PM,Adrive,0.2177463454361375
5708,g2pre,AM/PM,Adrive,0.13919201942522194
5709,g2pre,AM/PM,Adrive,0.17879977208607242
5710,g2pre,AM/PM,Adrive,0.16335462853797106
5711,g2pre,AM/PM,Adrive,0.1422679819268486
5712,g2pre,AM/PM,Adrive,0.0540257712612307
5713,g2pre,AM/PM,Adrive,0.07662634780647429
5714,g2pre,AM/PM,Adrive,0.07646781619068203
5715,g2pre,AM/PM,Adrive,0.0424809822711727
5716,g2pre,AM/PM,Adrive,0.23703391121614786
5717,g2pre,AM/PM,Adrive,0.06762880024468461
5718,g2pre,AM/PM,Adrive,0.11020833333942814
5719,g2pre,AM/PM,Adrive,-0.006665738759407801
5720,g2pre,AM/PM,Adrive,-0.17866066196347777
5721,g2pre,AM/PM,Adrive,-0.09707007956856682
5722,g2pre,AM/PM,Adrive,0.06880220427742408
5723,g2pre,AM/PM,Adrive,0.37068676444367343
5724,g2pre,AM/PM,Adrive,0.13081301330478792
5725,g2pre,AM/PM,Adrive,0.15240441727380563
5726,g2pre,AM/PM,Adrive,0.33529924000294636
5727,g2pre,AM/PM,Adrive,0.08466123043862044
5728,g2pre,AM/PM,Adrive,0.12089502980855373
5729,g2pre,AM/PM,Adrive,0.13482504571487589
5730,g2pre,AM/PM,Adrive,0.19790994458017813
5731,g2pre,AM/PM,Adrive,-0.17196658192919068
5732,g2pre,AM/PM,Adrive,-0.040431568183701076
5733,g2pre,AM/PM,Adrive,0.2538774175461499
5734,g2pre,AM/PM,Adrive,-0.0032885376310229273
5735,g2pre,AM/PM,Adrive,0.101789588668212
5736,g2pre,AM/PM,Adrive,0.3628553572206208
5737,g2pre,AM/PM,Adrive,0.21354132132924925
5738,g2pre,AM/PM,Adrive,-0.10858037270858983
5739,g2pre,AM/PM,Adrive,-0.09994758558546894
5740,g2pre,AM/PM,Adrive,-0.005459006293092324
5741,g2pre,AM/PM,Adrive,0.14242249421591932
5742,g2pre,AM/PM,Adrive,0.12318927412279818
5743,g2pre,AM/PM,Adrive,-0.04953140538062057
5744,g2pre,AM/PM,Adrive,0.17159205145510892
5745,g2pre,AM/PM,Adrive,-0.0178483385220008
5746,g2pre,AM/PM,Adrive,0.3549603456023113
5747,g2pre,AM/PM,Adrive,-0.07535844429122174
5748,g2pre,AM/PM,Adrive,-0.07374841527593207
