session_id,group_id,trial_type,EV_AV_a_full,EV_AV_a_eval,EV_AV_t_full,EV_AV_t_eval,EV_V_a_full,EV_V_a_eval,EV_V_t_full,EV_V_t_eval,EV_A_a_full,EV_A_a_eval,EV_A_t_full,EV_A_t_eval,EV_Motor_a_full,EV_Motor_a_eval,EV_Motor_t_full,EV_Motor_t_eval,EV_Model_a_full,EV_Model_a_eval,EV_Model_t_full,EV_Model_t_eval
3,g1pre,V,0.7484360792546747,0.5454400477223529,0.02782086523899907,0.028741550129259053,0.7484360792546747,0.5454400477223529,0.02782086523899907,0.028741550129259053,0.0,0.0,0.0,0.0,0.5611750240462513,0.5788426324985245,0.1589107704180972,0.12319046643870357,0.9121334494667499,0.7327509937125707,0.1854257925357502,0.1246254579692051
3,g1pre,A,0.26295563206303196,0.08081987231859178,0.008517918499488797,0.018949430043791682,0.0,0.0,0.0,0.0,0.26295563206303196,0.08081987231859178,0.008517918499488797,0.018949430043791682,0.7553957325481493,0.8121385149881215,0.2441059522164436,-0.028787899197635136,0.945863202149114,0.8327344511764234,0.24546041281019182,-0.01815116300790187
3,g1pre,AV+,0.3632705216329227,0.38615957413720214,0.035622225004138364,0.023996753096291012,0.34828200744878524,0.3848394431100285,0.032362361030058406,0.02245558080564103,-0.048540339518368114,-0.11432606703519999,-0.0030029889616480787,-0.004471406052362292,0.8544672969553266,0.8930683508047874,0.2801504742409917,0.340596872395311,0.9854278348072648,0.8960380296180415,0.31395508951730955,0.36606056348355875
3,g1pre,AV-,0.38897423784304286,0.4235040848054821,0.030216491389952194,0.03243849859624026,0.40179543227460357,0.3891124823632123,0.029288422872254416,0.02495223518606493,-0.09157701847085775,-0.06480126885637949,-0.004027880195145439,0.0011744185680346853,0.8456298568120622,0.7501136848395226,0.2787948319565039,0.2519063450828245,0.9781886898526191,0.9139838270820323,0.3169397873186599,0.29349786535634137
4,g1pre,V,0.9853934892494525,0.967676443745264,0.4231293537856604,0.3653210706014455,0.9853934892494525,0.967676443745264,0.4231293537856604,0.3653210706014455,0.0,0.0,0.0,0.0,-0.01989968293380162,-0.058123836827980835,0.043304395113794136,0.014580458069505808,0.9787760388364757,0.959910286586937,0.47397537254731104,0.40236023695716916
4,g1pre,A,-0.07447538429514866,0.33224569399153936,-0.0010752262662951928,0.02611904039814561,0.0,0.0,0.0,0.0,-0.07447538429514866,0.33224569399153936,-0.0010752262662951928,0.02611904039814561,0.6916157516121123,0.3789795928043016,0.12278250057151086,0.051218693813300686,0.7086927758340271,0.7601451791864766,0.13301500960215984,0.062163395226423335
4,g1pre,AV+,0.9299247094773492,0.9640181877373208,0.39698919468532046,0.5025090727497569,0.8402250899825892,0.9092705364770957,0.3581052111899692,0.47339908961529,0.0916661063293841,0.07124054821728987,0.037494341634129236,0.03575039255390933,0.13806425821387347,0.08911787118495718,0.09358852554410246,0.015611373144579388,0.9897678621725944,0.9926786439358601,0.45948865445186526,0.49101743270306575
4,g1pre,AV-,0.9488835181905719,0.9424293876753512,0.419386508597399,0.4291060575129628,0.8741214194777338,0.885075009830988,0.3853690775854399,0.3971779397753754,0.07647212737797005,0.07254704845939686,0.03675243791483773,0.04020199620964893,0.08685524705990522,0.014830840283434621,0.0799428349460386,0.0699021218137088,0.995021475486266,0.98056428034131,0.48407409063902795,0.506492398985662
5,g1pre,V,0.9744690392381848,0.9799361068193074,0.5322268436989446,0.44599287827568657,0.9744690392381848,0.9799361068193074,0.5322268436989446,0.44599287827568657,0.0,0.0,0.0,0.0,-0.014219299254947027,-0.029260064919136797,0.018830971049277112,0.00421988632818282,0.9730287925158215,0.9785072430525464,0.55941017159468,0.4658231705778333
5,g1pre,A,0.6372091308807035,0.6321221337779972,0.10619931982405384,0.09600573766148246,0.0,0.0,0.0,0.0,0.6372091308807035,0.6321221337779972,0.10619931982405384,0.09600573766148246,0.4163724393445414,0.3237176672613984,0.12519212951334657,0.0710827039585491,0.8750199925020752,0.7809053505044976,0.202014526465497,0.13734834020810283
5,g1pre,AV+,0.9973628887881105,0.985376299935478,0.5742992563177912,0.5784375724589272,0.9532816406823374,0.9621742648666122,0.5484157314442681,0.5681423507687247,0.27947692748911024,0.30384027725696605,0.1605581108974654,0.17029415757318533,0.11280226595234055,0.08180826428796939,0.09527050682190175,0.08514693007528029,0.993720847801797,0.973667663798928,0.6044964915643383,0.6098203638737043
5,g1pre,AV-,0.989887592380862,0.9647360221628988,0.5424997850857634,0.4747947957393698,0.938499580698896,0.9192859593551593,0.5141607832445653,0.46135233175377355,0.2734675521042841,0.32616650054764196,0.149530385890997,0.16126547578031003,0.10544143274529671,0.0938381788906889,0.08619377342872148,0.028385136503554786,0.9942956182655703,0.967756086113419,0.5740305488695279,0.4591546599874474
6,g1pre,V,0.9831087822829517,0.9826588474685376,0.46195138882737186,0.4525597216728212,0.9831087822829517,0.9826588474685376,0.46195138882737186,0.4525597216728212,0.0,0.0,0.0,0.0,0.03464186183734885,0.03634420377955383,0.04974115465733542,0.04192245016591811,0.9857176561986365,0.9851317928159796,0.4983693644267033,0.46998310503481777
