group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.19408682150481982,1.0351297146923724,0.5015873015873016,0.025652851363323813,0.00969586644672272,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.12939121433654655,1.0351297146923724,0.501984126984127,0.03170052955974112,0.011981673949160982,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.06469560716827327,1.0351297146923724,0.5063492063492063,0.0384135729490723,0.014518965856097618,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.49563492063492065,0.03166573840651916,0.01196852412926806,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.06469560716827327,1.0351297146923724,0.4781746031746032,0.043491773837524596,0.01643834537873648,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.12939121433654655,1.0351297146923724,0.5063492063492064,0.027531981296686714,0.010406110801702093,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.19408682150481982,1.0351297146923724,0.5170634920634921,0.028573265666982407,0.010799679299973651,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.4988095238095238,0.036636391220610215,0.01384725430065782,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.32347803584136636,1.0351297146923724,0.48928571428571427,0.03365693889181419,0.012721127171348314,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.38817364300963964,1.0351297146923724,0.484920634920635,0.038618675746355156,0.014596487426785352,7,93.14285714285714,44,169
