group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,10,-0.32347803584136636,1.0351297146923724,0.45,0.045304184528611374,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,11,-0.2587824286730931,1.0351297146923724,0.5111111111111112,0.06712803318663647,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,12,-0.19408682150481982,1.0351297146923724,0.5388888888888889,0.050765741340269656,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,13,-0.12939121433654655,1.0351297146923724,0.4916666666666667,0.06370747189544285,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,14,-0.06469560716827327,1.0351297146923724,0.49444444444444435,0.06123724356957945,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,15,0.0,1.0351297146923724,0.5,0.03621779114001474,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,16,0.06469560716827327,1.0351297146923724,0.5277777777777778,0.04212708580028638,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,17,0.12939121433654655,1.0351297146923724,0.5194444444444445,0.08407081083567529,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,18,0.19408682150481982,1.0351297146923724,0.525,0.05371966557170475,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,19,0.2587824286730931,1.0351297146923724,0.5027777777777779,0.04922234762963711,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,20,0.32347803584136636,1.0351297146923724,0.5166666666666666,0.050765741340269614,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,21,0.38817364300963964,1.0351297146923724,0.4583333333333333,0.0152145154862546,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,22,0.4528692501779129,1.0351297146923724,0.4805555555555555,0.02991758226185836,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,23,0.5175648573461862,1.0351297146923724,0.4527777777777778,0.06724288020505668,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,24,0.5822604645144595,1.0351297146923724,0.4722222222222222,0.048907824615719464,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,25,0.6469560716827327,1.0351297146923724,0.49722222222222223,0.05443310539518176,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,26,0.711651678851006,1.0351297146923724,0.48611111111111116,0.047303851016462235,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,27,0.7763472860192793,1.0351297146923724,0.4527777777777778,0.01416394309331329,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,28,0.8410428931875525,1.0351297146923724,0.4722222222222222,0.06860605019571374,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,29,0.9057385003558258,1.0351297146923724,0.4805555555555555,0.05931710140017395,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,30,0.9704341075240991,1.0351297146923724,0.45555555555555555,0.07211530547637315,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.5222222222222221,0.03788383804718293,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.5194444444444444,0.027216552697590882,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.4638888888888889,0.04697648479246603,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.5111111111111111,0.026931554763424063,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.5166666666666667,0.05918687709072922,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.4305555555555555,0.036217791140014714,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.49444444444444446,0.034694433324435524,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.475,0.06173919658581351,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.5027777777777778,0.05000000000000001,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.4722222222222222,0.03286710990610897,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.538888888888889,0.036641405439646994,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.4916666666666666,0.02576005137637696,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.4472222222222223,0.059186877090729215,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.5305555555555557,0.07211530547637315,96,360,2,glm_clean,balanced_accuracy
