group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons,group_base,condition
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.4722222222222222,0.088997329686671,0.033637828814251,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.4557539682539682,0.0820559057212046,0.0310142171632099,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.4626984126984127,0.0768773464437834,0.0290569057349723,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.4434523809523809,0.0770122473596651,0.029107893488552,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.4420634920634921,0.0747110099571565,0.0282381075064438,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.4390873015873016,0.0759559641832222,0.0287086559744193,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.4238095238095238,0.0767852870392663,0.0290221105506585,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.410515873015873,0.0713572542265088,0.0269705069891078,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.4003968253968254,0.0792994106627034,0.029972359961071,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.3950396825396825,0.079974183812188,0.0302274002389167,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.3781746031746031,0.0808969231139984,0.0305761629128503,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.3886904761904762,0.0769651186100382,0.0290900804955357,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.3748015873015872,0.0800648711850808,0.0302616768440207,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.353968253968254,0.0644172424801605,0.0243474291067214,7,232.28571428571428,60,442,g2,pre
g2pre,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.3412698412698413,0.0691787244329362,0.0261471001237453,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.4957671957671957,0.0182609960144369,0.0069020077352202,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.5063492063492063,0.022877607763164,0.0086469229619161,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.5124338624338625,0.0292747709647215,0.0110648233801468,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.5216931216931217,0.0169965395532029,0.0064240881152068,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.5097883597883598,0.0131691835604799,0.0049774835243986,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.5037037037037038,0.0181443684650605,0.0068579266649818,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.5031746031746032,0.0177853085166731,0.0067222147608109,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.4891534391534392,0.0374426641611406,0.0141519968277269,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.5164021164021164,0.0221043316174861,0.0083546520510243,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.4925925925925926,0.0240265437728747,0.0090811799553477,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.5185185185185185,0.0340626658304232,0.0128744775398853,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.5187830687830688,0.0258470708070689,0.009769274496426,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.5076719576719576,0.0226408251445093,0.0085574275442385,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.5074074074074074,0.0206767089190669,0.0078150613901603,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.4978835978835979,0.0305869380821257,0.0115607759331765,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.5116402116402117,0.0169291500061123,0.0063986172605544,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.5097883597883598,0.0218255304362325,0.0082492751094774,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.5063492063492064,0.0312419563101372,0.0118083495525383,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.6026455026455027,0.1004098661691993,0.0379513621515684,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.8214285714285714,0.200946142075817,0.0759505026929235,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.8785714285714287,0.1824422074432449,0.0689566727909261,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.9031746031746032,0.1573809501574672,0.0594844078879585,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.9283068783068782,0.1283433283377054,0.048509218459411,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.9671957671957672,0.0685161351413497,0.0258966649113292,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.9862433862433864,0.0247958547166801,0.0093719521608033,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.9875661375661376,0.0198506738443293,0.00750284947845,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.9706349206349206,0.0525028421665034,0.0198442090709491,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.9534391534391534,0.0800479149735913,0.0302552679984808,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.9510582010582008,0.069082241787458,0.0261106331114925,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.9537037037037036,0.0645851309542292,0.0244108849853472,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.9552910052910052,0.0517572833765459,0.0195624143358054,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.9544973544973544,0.0591613498920788,0.022360888434474,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.9566137566137566,0.0535636439136739,0.0202451544442856,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.9489417989417988,0.0671863927135786,0.0253940695153787,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.9494708994708996,0.0683072676516266,0.0258177204206472,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.9314814814814816,0.0993980511134788,0.0375689320072502,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.925132275132275,0.1001020121129181,0.0378350042554223,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.9126984126984128,0.1092510384615414,0.0412930111778273,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.9013227513227512,0.1098369030609558,0.0415144471823997,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.8925925925925925,0.1132106170122666,0.0427895911980908,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.8857142857142856,0.1237544911532756,0.0467748010312729,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.870899470899471,0.1334991864812988,0.0504579496655646,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.856084656084656,0.1249769722077092,0.0472368554387756,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.8462962962962963,0.1151776425619845,0.0435330569733856,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.8275132275132275,0.1231141630049352,0.0465327797401324,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.823015873015873,0.12109401256796,0.0457692346448217,7,232.28571428571428,60,442,g2,pre
g2pre,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.8015873015873015,0.1355121556183593,0.0512187804846375,7,232.28571428571428,60,442,g2,pre
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.5095679012345679,0.0257511747216074,0.0105128730575324,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.5138888888888888,0.0219348705479052,0.0089548734027284,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.5212962962962963,0.0317688410122128,0.0129695750332541,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.5037037037037037,0.021436735005167,0.0087515104189863,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.4839506172839505,0.0365461293461766,0.0149198948286478,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.5092592592592593,0.0277159806427699,0.0113150017159403,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.5012345679012346,0.0245023631084159,0.0100030478513356,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.5061728395061729,0.0419462499270754,0.0171244848240984,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.5185185185185185,0.0306983196816327,0.0125325365301397,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.4771604938271604,0.0389974967834174,0.0159206613942001,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.5037037037037037,0.0256600119639833,0.0104756560175784,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.4959876543209876,0.0119105414150352,0.0048624581711871,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.5083333333333333,0.0258928360261288,0.0105707060429282,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.5175925925925926,0.0291806257013747,0.011912940557252,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.512962962962963,0.0208528714966803,0.0085131491397823,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.4993827160493826,0.0273840407565664,0.011179487824861,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.4996913580246914,0.0281436806071299,0.0114896094952217,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.5095679012345679,0.011736514408538,0.0047914119432901,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.5262345679012346,0.0274278368971039,0.0111973675243643,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.5669753086419753,0.1016153258119658,0.0414842830476635,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.6043209876543211,0.1314301760446425,0.0536561446855898,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.6012345679012346,0.1513844054910551,0.0618024247446115,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.6,0.1613897122862062,0.0658870741392984,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.6351851851851852,0.1551714835284225,0.06334849287922,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.6228395061728396,0.1699135044487511,0.0693668977179266,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.6395061728395061,0.1574778346441386,0.0642900567794205,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.6166666666666667,0.1417943022221315,0.0578872814797015,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.6240740740740741,0.1148327345633538,0.0468802675747797,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.5873456790123457,0.1113418386309525,0.0454551152781896,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.5787037037037037,0.0894101230064132,0.0365015298675319,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.562962962962963,0.067464363401859,0.0275422110260417,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.5728395061728394,0.0950825694646692,0.0388172964368627,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.5932098765432099,0.0988525850039189,0.0403563988357836,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.6027777777777777,0.1058232473078665,0.0432021598047711,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.6033950617283951,0.1051839897341213,0.0429411839931235,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.5895061728395062,0.1052442887330624,0.0429658009563579,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.5919753086419753,0.0927159671877461,0.0378511351031009,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.5842592592592593,0.075238532433113,0.0307160022428283,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.5712962962962963,0.0766832152474442,0.0313057915320415,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.5725308641975309,0.064186549393152,0.0262040490605286,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.5651234567901234,0.0609528440666808,0.0248838943891328,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.5626543209876543,0.0699344849856986,0.0285506339398821,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.5555555555555556,0.056570967363326,0.0230950007159648,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.5379629629629629,0.0481588307237663,0.0196607603137161,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.5546296296296296,0.0478588172891709,0.0195382803419263,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.5561728395061728,0.0554896728694012,0.022653564087332,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.553395061728395,0.0372110111487008,0.0151913316878888,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.5148148148148147,0.0299003833054144,0.0122067803686496,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.4944444444444444,0.045133546692422,0.0184256932797522,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.5152777777777778,0.0410039895680143,0.0167398086433399,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.5050925925925925,0.0289431470527458,0.0118159903049276,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.4833333333333333,0.0394405318873307,0.0161015297179882,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.4921296296296296,0.0248089407088382,0.0101282076326025,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.4796296296296296,0.0150786688783868,0.0061558407920721,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.5138888888888888,0.0395577402642619,0.0161493798374984,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.4939814814814815,0.0427242329633257,0.0174420950686575,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.4972222222222222,0.0414252264051271,0.0169117778619716,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.525,0.019953649995631,0.0081460434992306,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.5273148148148148,0.0327455899710394,0.0133683311259074,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.5157407407407407,0.0328514551731865,0.0134115504137036,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.4893518518518518,0.0460614413430672,0.0188045046846087,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.5263888888888889,0.0264545965573536,0.0108000438194508,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.5041666666666667,0.0434169421331987,0.0177248924030468,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.5092592592592593,0.0290628664408952,0.011864865540475,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.5171296296296296,0.0229341964379645,0.0093628464889614,6,104.16666666666669,53,175,g1,post
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.4828703703703703,0.027745351443962,0.0113269922953165,6,104.16666666666669,53,175,g1,post
