group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,30,0.9704341075240991,1.0351297146923724,0.5555555555555556,0.019422386077225032,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.5888888888888889,0.03638311611923798,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.5851851851851851,0.030089031128281325,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.5851851851851851,0.05629142279100244,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.6129629629629629,0.04588708034579208,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.587037037037037,0.03777051491550212,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.5814814814814815,0.05218149186520509,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.5759259259259258,0.02832788618662661,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.5351851851851852,0.01888525745775106,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.5425925925925926,0.016144070161261785,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.5407407407407407,0.050579630680546904,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.5814814814814814,0.0306536025134201,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.5740740740740741,0.030987408390150944,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.5666666666666667,0.03581311038113652,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.5203703703703704,0.03333333333333336,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,45,1.9408682150481982,1.0351297146923724,0.5148148148148148,0.032394177193584985,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,46,2.0055638222164713,1.0351297146923724,0.5351851851851852,0.01697250257391053,96,540,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,0,-0.9704341075240991,1.0351297146923724,0.5277777777777779,0.03167153958608716,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,1,-0.9057385003558258,1.0351297146923724,0.4638888888888889,0.058663089116507985,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,2,-0.8410428931875525,1.0351297146923724,0.5333333333333333,0.07737993487324511,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,3,-0.7763472860192793,1.0351297146923724,0.4916666666666667,0.05866308911650798,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,4,-0.711651678851006,1.0351297146923724,0.5083333333333333,0.04175915660659142,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,5,-0.6469560716827327,1.0351297146923724,0.5,0.047303851016462214,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,6,-0.5822604645144595,1.0351297146923724,0.47777777777777786,0.04614791034954487,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,7,-0.5175648573461862,1.0351297146923724,0.5166666666666666,0.026931554763424063,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,8,-0.4528692501779129,1.0351297146923724,0.5305555555555557,0.06297657804863685,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,9,-0.38817364300963964,1.0351297146923724,0.5111111111111111,0.05918687709072925,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,10,-0.32347803584136636,1.0351297146923724,0.44722222222222224,0.045133546692422005,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,11,-0.2587824286730931,1.0351297146923724,0.5222222222222224,0.05457467417885695,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,12,-0.19408682150481982,1.0351297146923724,0.5444444444444445,0.03215510250775064,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,13,-0.12939121433654655,1.0351297146923724,0.5083333333333333,0.06724288020505673,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,14,-0.06469560716827327,1.0351297146923724,0.5027777777777778,0.054433105395181765,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,15,0.0,1.0351297146923724,0.49722222222222223,0.04249182927993988,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,16,0.06469560716827327,1.0351297146923724,0.5111111111111111,0.05651941652604392,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,17,0.12939121433654655,1.0351297146923724,0.49444444444444446,0.06549903401417553,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,18,0.19408682150481982,1.0351297146923724,0.5166666666666667,0.047628967220784024,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,19,0.2587824286730931,1.0351297146923724,0.48888888888888893,0.06538112386633234,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,20,0.32347803584136636,1.0351297146923724,0.5027777777777779,0.045133546692422026,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,21,0.38817364300963964,1.0351297146923724,0.46111111111111114,0.02693155476342406,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,22,0.4528692501779129,1.0351297146923724,0.4444444444444445,0.0263523138347365,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,23,0.5175648573461862,1.0351297146923724,0.45277777777777783,0.061864048475889145,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,24,0.5822604645144595,1.0351297146923724,0.4638888888888889,0.04530418452861135,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,25,0.6469560716827327,1.0351297146923724,0.5194444444444445,0.051669653438161885,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,26,0.711651678851006,1.0351297146923724,0.48611111111111105,0.06022078719077448,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,27,0.7763472860192793,1.0351297146923724,0.45555555555555555,0.02832788618662658,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,28,0.8410428931875525,1.0351297146923724,0.48611111111111116,0.08286907716764613,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,29,0.9057385003558258,1.0351297146923724,0.4638888888888889,0.04697648479246599,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,30,0.9704341075240991,1.0351297146923724,0.4638888888888889,0.05314201797141386,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.513888888888889,0.012422599874998837,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.4916666666666666,0.018839805508681296,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.49722222222222223,0.05443310539518173,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.5361111111111112,0.0398686113733537,96,360,2,signal,balanced_accuracy
